price_usd_log10,CARD_TEXT,TYPE,CMC,NUMBER_OF_EDITIONS,power,toughness,first_edition_year,RARITY,COLOR_PIE
-0.769551078621726,"Alliance — Whenever another creature you control enters, create a Treasure token if this is the first or second time this ability has resolved this turn. Otherwise, you may pay {X}. When you do, this creature deals X damage to any target.",Creature — Ogre Warrior,4.0,1,4.0,3.0,2022.0,Rare,R
-1.2218487496163564,,Creature — Elf Druid // Sorcery — Adventure,3.0,1,2.0,3.0,2019.0,Common,G
-1.3979400086720375,"When this Equipment enters, attach it to target non-Human creature you control. Equipped creature gets +2/+1. Equip {5} ({5}: Attach to target creature you control. Equip only as a sorcery.)",Artifact — Equipment,1.0,1,,,2019.0,Common,G
-1.154901959985743,"Other creatures you control are Assassins in addition to their other types. The same is true for creature spells you control and creature cards you own that aren't on the battlefield. Face-down creatures you control have menace. Whenever a permanent you control is turned face up, you draw a card and you lose 1 life.",Legendary Creature — Human Assassin,4.0,1,4.0,4.0,2024.0,Uncommon,B
-0.42021640338318983,{T}: Add {C}{C}{C}{C}. Spend this mana only on costs that contain {X}.,Legendary Creature — Giant Shaman,4.0,1,4.0,4.0,2017.0,Uncommon,GR
-1.0457574905606752,"When Rosheen enters, mill six cards. You may put a card with {X} in its mana cost from among them into your hand. {T}: Reveal any number of cards with {X} in their mana cost in your hand. Add {C}{C} for each card revealed this way. Spend this mana only on costs that contain {X}.",Legendary Creature — Giant Shaman,4.0,1,4.0,4.0,2024.0,Rare,GR
-0.8860566476931632,"When Rosie Cotton enters, create a Food token. (It's an artifact with '{2}, {T}, Sacrifice this token: You gain 3 life.') Whenever you create a token, put a +1/+1 counter on target creature you control other than Rosie Cotton.",Legendary Creature — Halfling Peasant,3.0,1,1.0,1.0,2023.0,Uncommon,W
-0.22914798835785583,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.) Heroic — Whenever you cast a spell that targets Rosnakht, create a 0/1 red Kobold creature token named Kobolds of Kher Keep.",Legendary Creature — Kobold Warrior,1.0,1,0.0,1.0,2022.0,Rare,R
-0.8239087409443188,"This artifact enters tapped with a time counter on it. {T}: Add an amount of {C} equal to the number of time counters on this artifact. {4}, {T}: Time travel. Activate only as a sorcery. (For each suspended card you own and each permanent you control with a time counter on it, you may add or remove a time counter.)",Artifact,3.0,1,,,2023.0,Rare,Colorless
-1.154901959985743,"When this creature dies, target player mills five cards.",Creature — Zombie,5.0,1,3.0,3.0,2012.0,Common,U
0.24797326636180664,"Trample Decayed (This creature can't block. When it attacks, sacrifice it at end of combat.) Renew — {X}{B}{B}, Exile this card from your graveyard: Put a decayed counter on each of X target creatures. Activate only as a sorcery.",Creature — Demon,2.0,1,5.0,5.0,2025.0,Mythic,B
-1.6989700043360187,"Whenever one or more creature cards leave your graveyard, this creature gets +1/+0 and gains menace and lifelink until end of turn.",Creature — Insect,4.0,1,3.0,4.0,2024.0,Common,B
-1.0,"This creature can't block. {2}{B}{G}, Mill four cards: Return this card from your graveyard to the battlefield. Activate only as a sorcery.",Creature — Plant Skeleton,4.0,1,4.0,1.0,2013.0,Uncommon,BG
-1.6989700043360187,"When this creature enters, exile target creature card from a graveyard. You gain life equal to that card's toughness.",Creature — Insect,5.0,1,3.0,5.0,2018.0,Common,B
1.299725153975637,"Menace When this creature enters, return up to X target Zombie cards from your graveyard to the battlefield, where X is the number of opponents you have.",Creature — Zombie,7.0,1,5.0,5.0,2018.0,Mythic,B
-1.0457574905606752,"Menace Whenever this creature deals combat damage to a player, put a skewer counter on this creature. Then you may sacrifice it. If you do, exile the top X cards of your library, where X is the number of skewer counters on this creature. You may play those cards this turn.",Creature — Elemental,1.0,1,1.0,1.0,2023.0,Rare,R
1.0802656273398448,"Whenever this creature or another Cleric dies, create a 2/2 black Zombie creature token.",Creature — Zombie Cleric,3.0,1,2.0,2.0,2002.0,Rare,B
-1.5228787452803376,"Whenever another creature you control dies, put a +1/+1 counter on this creature.",Creature — Fungus,2.0,1,1.0,1.0,2023.0,Common,G
-1.6989700043360187,,Creature — Elemental,4.0,1,2.0,5.0,2014.0,Common,B
-1.2218487496163564,,Creature — Phyrexian Beast,5.0,1,3.0,6.0,2011.0,Common,G
-1.3010299956639813,"When this creature dies, target player discards a card.",Creature — Zombie,4.0,1,2.0,4.0,2016.0,Common,B
0.5751878449276611,"As an additional cost to cast this spell, you may sacrifice any number of nonland permanents. This spell costs {1} less to cast for each permanent sacrificed this way. Whenever this creature enters or attacks, put a blight counter on it. Then for each blight counter on it, each opponent loses 4 life unless that player sacrifices a nonland permanent of their choice or discards a card.",Creature — Elemental Snake,6.0,1,6.0,6.0,2024.0,Mythic,B
-0.8538719643217619,"Exile up to one target card from a graveyard. Create a 2/2 black Zombie creature token with decayed. (It can't block. When it attacks, sacrifice it at end of combat.) Flashback {1}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Instant,1.0,1,,,2021.0,Common,B
-1.3979400086720375,"Exploit (When this creature enters, you may sacrifice a creature.) When this creature exploits a creature, each opponent sacrifices a creature of their choice.",Creature — Zombie Kraken,5.0,1,5.0,4.0,2021.0,Common,B
-1.2218487496163564,,Creature — Zombie Snake,4.0,1,5.0,1.0,2011.0,Common,B
-0.585026652029182,"Whenever this creature attacks or blocks, sacrifice it unless you exile a card from your graveyard.",Creature — Zombie Giant,2.0,1,3.0,3.0,2001.0,Uncommon,B
-1.3010299956639813,This creature enters tapped.,Creature — Zombie,5.0,1,4.0,5.0,2010.0,Common,B
-1.3979400086720375,,Creature — Zombie Elephant,5.0,1,2.0,8.0,2014.0,Common,B
0.17026171539495738,"When this creature enters, each player discards a card. Unearth {1}{B} ({1}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",Creature — Zombie Rat,2.0,1,1.0,1.0,2009.0,Common,B
0.18184358794477254,"At the beginning of your upkeep, discard a card.",Creature — Zombie Dinosaur,3.0,1,7.0,6.0,2019.0,Rare,B
-0.5086383061657274,"Reach {3}{B}{G}, Exile a creature card from your graveyard: Create a 1/2 green Spider creature token with reach, then each opponent loses 1 life for each Spider you control.",Creature — Spider,4.0,1,2.0,4.0,2019.0,Uncommon,BG
-1.6989700043360187,"Trample Whenever you expend 4, target creature you control gets +1/+1 and gains trample until end of turn. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)",Creature — Mouse Raccoon,3.0,1,3.0,2.0,2024.0,Common,R
-0.744727494896694,Green creatures you control have trample.,Creature — Giant Warrior,6.0,1,5.0,4.0,2008.0,Uncommon,G
-0.6575773191777937,,Sorcery // Sorcery,8.0,1,,,2021.0,Uncommon,R
-0.6989700043360187,"If you control a Swamp, you may pay 2 life rather than pay this spell's mana cost. Target creature gets +2/+0 until end of turn.",Instant,2.0,1,,,1999.0,Common,B
-1.5228787452803376,Strive — This spell costs {2}{R} more to cast for each target beyond the first. Any number of target creatures each get +2/+0 and gain trample until end of turn.,Instant,1.0,1,,,2014.0,Common,R
-0.8239087409443188,"Parley — Each player reveals the top card of their library. For each nonland card revealed this way, you create a 1/1 white Spirit creature token with flying. Then each player draws a card.",Sorcery,3.0,1,,,2014.0,Common,W
-1.3010299956639813,"Enchant creature When this Aura enters, draw two cards, then discard a card. Enchanted creature gets +1/+1 and has flying.",Enchantment — Aura,3.0,1,,,2020.0,Common,U
0.0,"Add {R} for each card in target opponent's hand. Until end of turn, you don't lose this mana as steps and phases end. Exile Rousing Refrain with three time counters on it. Suspend 3—{1}{R} (Rather than cast this card from your hand, you may pay {1}{R} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost.)",Sorcery,5.0,1,,,2024.0,Rare,R
-0.619788758288394,You may cast this spell as though it had flash if you pay {2} more to cast it. (You may cast it any time you could cast an instant.) Destroy all creatures. They can't be regenerated.,Sorcery,5.0,1,,,2021.0,Rare,W
-1.3010299956639813,Double strike Equipped creature has double strike. Equip {4} Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn. Creatures can't be attached to other permanents.),Artifact — Equipment Vehicle,3.0,1,2.0,2.0,2025.0,Uncommon,Colorless
-1.154901959985743,"When this creature enters, draw a card.",Creature — Elf Scout,3.0,1,2.0,2.0,2022.0,Common,W
-1.6989700043360187,Defender {7}: This creature gets +2/+0 and gains trample until end of turn. It can attack this turn as though it didn't have defender.,Artifact Creature — Wall,7.0,1,5.0,7.0,2020.0,Common,Colorless
-0.2218487496163564,+1: Up to one target creature gets +3/+0 and gains first strike until end of turn. −2: Rowan deals 1 damage to each of up to two target creatures. Those creatures can't block this turn. −9: Gain control of all creatures until end of turn. Untap them. They gain haste until end of turn.,Legendary Planeswalker — Rowan,5.0,1,,,2019.0,Mythic,R
-0.16749108729376366,"+2: During target player's next turn, each creature that player controls attacks if able. −2: Rowan Kenrith deals 3 damage to each tapped creature target player controls. −8: Target player gets an emblem with 'Whenever you activate an ability that isn't a mana ability, copy it. You may choose new targets for the copy.' Partner with Will Kenrith Rowan Kenrith can be your commander.",Legendary Planeswalker — Rowan,6.0,1,,,2022.0,Mythic,R
-1.2218487496163564,"First strike As long as you control a Rowan planeswalker, this creature gets +3/+0.",Creature — Human Knight,4.0,1,3.0,3.0,2019.0,Uncommon,R
0.21484384804769785,,Legendary Planeswalker — Rowan // Legendary Planeswalker — Will,3.0,1,,,2021.0,Mythic,RU
-0.721246399047171,"Menace {T}: Spells you cast this turn that are black and/or red cost {X} less to cast, where X is the amount of life you lost this turn. Activate only as a sorcery.",Legendary Creature — Human Wizard,3.0,1,4.0,2.0,2023.0,Mythic,BR
-1.154901959985743,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.) If this spell was bargained, look at the top four cards of your library, then put up to two of them back on top of your library in any order and the rest into your graveyard. You draw two cards and you lose 2 life.",Instant,3.0,1,,,2023.0,Common,B
-0.958607314841775,"When this creature enters, you may search your library and/or graveyard for a card named Rowan, Fearless Sparkmage, reveal it, and put it into your hand. If you search your library this way, shuffle.",Creature — Human Knight,5.0,1,5.0,2.0,2019.0,Rare,R
-0.6575773191777937,"Enchant planeswalker Enchanted planeswalker has '[+1]: Up to one target creature gets +2/+0 and gains first strike and trample until end of turn.' Whenever you activate a loyalty ability of enchanted planeswalker, copy that ability. You may choose new targets for the copy.",Enchantment — Aura,4.0,1,,,2023.0,Rare,R
-0.8860566476931632,,Creature — Treefolk,4.0,1,3.0,4.0,1997.0,Common,G
-0.585026652029182,"Trample When this creature enters, draw three cards, then discard two cards at random. If two cards that share a card type are discarded this way, put two +1/+1 counters on this creature.",Creature — Human Pirate,4.0,1,3.0,3.0,2017.0,Mythic,R
-0.9208187539523752,This spell costs {1} less to cast for each creature that attacked this turn. Draw three cards.,Instant,7.0,1,,,2023.0,Uncommon,U
-0.431798275933005,"Reveal the first card you draw each turn. Whenever you reveal a basic land card this way, draw a card.",Enchantment,4.0,1,,,2001.0,Rare,G
-0.27572413039921095,"Whenever Roxanne enters or attacks, create a tapped colorless artifact token named Meteorite with 'When this token enters, it deals 2 damage to any target' and '{T}: Add one mana of any color.' Whenever you tap an artifact token for mana, add one mana of any type that artifact token produced.",Legendary Creature — Cat Druid,5.0,1,4.0,3.0,2024.0,Rare,GR
-1.3979400086720375,"Flying Roxi's power is equal to the number of permanents you control with an art sticker plus the number of cards in your graveyard with an art sticker. When Roxi enters, distribute up to two art stickers among one or two nonland permanents you own.",Legendary Creature — Human Employee,4.0,1,,4.0,2022.0,Uncommon,RU
